code	speaker	gender	stim	rep	sent	metre_ID	stim_metre	ana_text	nuc_pre_text	ana_has_word_end	nuc_is_new_word	tot_syls	ana_syls	tot_feet	cur_foot	foot_syls	wrd_end_syl	acc_phon	phr_phon	init_phon	fin_phon	v_text	phr_end_t	ana_end_t	foot_start_t	foot_end_t	stress_end_t	wrd_fin_syl_start_t	wrd_end_t	v_onset_t	v_offset_t	s_t	e_t	l_t	h_t	l_syl_start_t	l_syl_end_t	h_syl_start_t	h_syl_end_t	v_grand_mean_t	l_grand_mean_t	h_grand_mean_t	s_grand_mean_t	e_grand_mean_t	v_syl	l_syl	h_syl	l_syl_ratio	h_syl_ratio	s_f0	e_f0	v_onset_f0	l_f0	h_f0	lh_slope	lh_slope_z	lh_mean_f0	lh_med_f0	utt_mean_f0	utt_slope	utt_slope_z	spkr_f0_mean	spkr_f0_SD	spkr_f0_min	spkr_f0_med	location
M10_MDC1_2	M10	M	MDC1	2	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1158	141	593	1158	907	907	1158	685	821	63	992	742	949	593	907	907	1158	610	666	869	34	913	5	5	6	0.47	0.17	81.01	83.81	80.67	79.84	84.22	25.818	10.023	81.98	81.93	81.62	2.448	0.95	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_3	M10	M	MDC1	3	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1076	73	73	510	296	296	447	149	261	8	926	196	368	73	296	296	447	158	210	386	8	943	2	2	3	0.55	0.48	82.30	84.02	82.25	81.62	84.62	19.997	7.763	83.13	83.00	82.88	1.367	0.531	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_3	M10	M	MDC1	3	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1076	73	510	1076	801	801	1076	589	735	8	926	661	865	510	801	801	1076	604	679	886	8	943	5	5	6	0.52	0.23	82.30	84.02	81.66	80.53	85.72	28.618	11.11	82.82	82.67	82.88	1.367	0.531	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_4	M10	M	MDC1	4	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1245	103	103	601	353	353	531	186	298	0	1036	233	436	103	353	353	531	156	202	385	0	915	2	2	3	0.52	0.47	81.70	84.57	81.56	81.27	85.38	24.124	9.365	82.79	81.95	82.85	2.249	0.873	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_4	M10	M	MDC1	4	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1245	103	601	1245	926	926	1245	692	834	0	1036	743	987	601	926	926	1245	606	654	875	0	915	5	5	6	0.44	0.19	81.70	84.57	81.68	80.68	86.15	22.534	8.748	82.84	82.57	82.85	2.249	0.873	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_5	M10	M	MDC1	5	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1178	80	80	577	356	356	512	166	291	0	1005	205	427	80	356	356	512	151	186	383	0	919	2	2	3	0.45	0.46	80.19	84.82	81.51	81.30	84.72	17.258	6.699	82.89	82.53	82.71	3.702	1.437	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC1_5	M10	M	MDC1	5	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1178	80	577	1178	907	907	1178	669	792	0	1005	703	949	577	907	907	1178	606	637	866	0	919	5	5	6	0.38	0.15	80.19	84.82	81.29	80.96	87.09	27.427	10.647	83.11	82.25	82.71	3.702	1.437	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_1	M10	M	MDC2	1	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* L*H %	%	%	V	782	63	63	406	248	63	248	120	174	15	750	151	252	63	248	248	349	128	157	254	17	758	2	2	3	0.48	0.04	82.17	83.66	83.30	83.57	84.67	12.909	5.011	84.07	84.04	81.87	-3.175	-1.232	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_1	M10	M	MDC2	1	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% >H* L*H %	%	%	V	782	63	406	782	655	655	782	494	595	15	750	569	723	406	655	655	782	488	561	726	17	758	5	5	6	0.65	0.54	82.17	83.66	79.83	78.40	84.10	45.877	17.809	81.05	80.85	81.87	-3.175	-1.232	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_4	M10	M	MDC2	4	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* L*H %	%	%	V	836	72	72	430	260	72	260	143	207	38	796	174	272	72	260	260	371	140	169	261	39	759	2	2	3	0.54	0.11	80.81	83.58	83.07	83.04	83.77	10.141	3.937	83.30	83.24	81.45	-2.058	-0.799	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_4	M10	M	MDC2	4	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% >H* L*H %	%	%	V	836	72	430	836	671	671	836	500	614	38	796	581	768	430	671	671	836	473	554	734	39	759	5	5	6	0.63	0.59	80.81	83.58	80.05	78.55	84.18	31.842	12.361	80.86	80.69	81.45	-2.058	-0.799	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_5	M10	M	MDC2	5	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* L*H %	%	%	V	836	64	64	414	237	64	237	115	182	15	786	118	252	64	237	237	350	125	128	263	17	751	2	2	3	0.31	0.13	84.61	83.67	83.09	83.18	84.72	9.642	3.743	84.18	84.18	82.55	-2.562	-0.995	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_5	M10	M	MDC2	5	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% >H* L*H %	%	%	V	836	64	414	836	668	668	836	502	615	15	786	602	755	414	668	668	836	486	582	723	17	751	5	5	6	0.74	0.52	84.61	83.67	81.46	79.51	84.62	38.11	14.794	81.72	81.56	82.55	-2.562	-0.995	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_6	M10	M	MDC2	6	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* L*H %	%	%	V	869	44	44	395	221	44	221	102	168	18	775	140	261	44	221	221	329	131	169	286	30	734	2	2	3	0.54	0.37	83.28	83.88	83.77	83.54	84.87	14.406	5.592	84.06	83.93	82.74	-2.16	-0.838	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_6	M10	M	MDC2	6	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% >H* L*H %	%	%	V	869	44	395	869	640	640	869	459	604	18	775	569	729	395	640	640	869	465	575	704	30	734	5	5	6	0.71	0.39	83.28	83.88	81.17	79.87	85.05	41.095	15.953	82.13	81.89	82.74	-2.16	-0.838	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_7	M10	M	MDC2	7	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* L*H %	%	%	V	870	61	61	426	247	61	247	135	203	40	834	174	275	61	247	247	363	143	181	274	48	764	2	2	3	0.61	0.24	80.98	83.15	82.62	82.81	83.50	9.162	3.557	83.07	83.03	81.67	0.427	0.166	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC2_7	M10	M	MDC2	7	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% >H* L*H %	%	%	V	870	61	426	870	698	698	870	517	622	40	834	601	785	426	698	698	870	483	558	721	48	764	5	5	6	0.64	0.51	80.98	83.15	79.95	79.41	84.38	32.38	12.57	81.99	82.11	81.67	0.427	0.166	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_2B	M10	M	MDC3	2B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1323	170	170	611	414	414	560	285	341	46	1144	296	462	170	414	414	560	218	226	342	37	959	2	2	3	0.52	0.33	81.70	85.15	83.66	83.70	86.75	20.123	7.812	84.89	84.65	83.61	1.923	0.747	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_2B	M10	M	MDC3	2B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% L*H L*H %	%	%	V	1323	170	611	1323	872	938	1323	681	818	46	1144	741	1028	611	872	938	1323	524	577	847	37	959	5	5	7	0.50	0.23	81.70	85.15	81.99	80.68	86.27	19.902	7.726	83.07	82.65	83.61	1.923	0.747	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_4	M10	M	MDC3	4	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1199	148	148	475	326	326	430	217	272	0	1023	245	368	148	326	326	430	204	231	349	0	961	2	2	3	0.54	0.40	83.55	84.20	83.97	83.94	85.94	19.855	7.708	84.73	84.64	83.31	2.139	0.83	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_4	M10	M	MDC3	4	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% L*H L*H %	%	%	V	1199	148	475	1199	726	814	1199	559	659	0	1023	603	907	475	726	814	1199	539	580	850	0	961	5	5	7	0.51	0.24	83.55	84.20	81.03	80.38	85.64	18.954	7.358	83.25	83.75	83.31	2.139	0.83	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_5B	M10	M	MDC3	5B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1140	146	146	495	331	331	443	206	267	3	971	248	373	146	331	331	443	193	232	346	3	957	2	2	3	0.55	0.37	82.76	84.35	83.47	83.46	85.40	20.151	7.822	84.15	84.05	82.65	1.267	0.492	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_5B	M10	M	MDC3	5B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% L*H L*H %	%	%	V	1140	146	495	1140	697	780	1140	571	654	3	971	600	888	495	697	780	1140	549	582	871	3	957	5	5	7	0.52	0.30	82.76	84.35	80.45	79.80	85.09	18.789	7.294	82.05	81.33	82.65	1.267	0.492	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_6B	M10	M	MDC3	6B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1295	156	156	574	385	385	513	246	301	42	1078	256	429	156	385	385	513	205	212	343	37	925	2	2	3	0.44	0.34	80.80	84.21	83.25	83.35	85.94	15.84	6.149	83.98	83.63	82.67	1.458	0.566	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_6B	M10	M	MDC3	6B	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% L*H L*H %	%	%	V	1295	156	574	1295	827	904	1295	649	768	42	1078	694	998	574	827	904	1295	530	572	849	37	925	5	5	7	0.47	0.24	80.80	84.21	80.52	79.77	84.61	17.207	6.68	82.41	82.57	82.67	1.458	0.566	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_7	M10	M	MDC3	7	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	>H*	% >H* L*H %	%	%	V	1227	169	169	523	356	356	430	234	290	39	1003	238	399	169	356	356	430	197	200	367	32	918	2	2	3	0.37	0.58	81.49	84.35	84.07	84.14	84.73	2.655	1.031	84.57	84.59	83.11	1.06	0.411	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDC3_7	M10	M	MDC3	7	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% >H* L*H %	%	%	V	1227	169	523	1227	733	836	1227	596	694	39	1003	644	931	523	733	836	1227	542	595	850	32	918	5	5	7	0.58	0.24	81.49	84.35	81.50	80.43	84.66	15.947	6.191	82.92	83.34	83.11	1.06	0.411	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_1	M10	M	MDQ1	1	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H L%	%	L%	V	1285	110	110	729	466	466	675	261	418	3	1160	294	523	110	466	466	675	179	201	351	2	927	2	2	3	0.52	0.27	83.46	77.35	83.62	83.20	86.11	15.602	6.057	84.92	85.04	84.13	1.199	0.466	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_1	M10	M	MDQ1	1	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H L%	%	L%	V	1285	110	729	1285	1055	1055	1295	810	982	3	1160	847	1069	729	1055	1055	1295	581	616	825	2	927	5	5	6	0.36	0.06	83.46	77.35	82.23	81.86	88.53	34.417	13.36	85.76	86.96	84.13	1.199	0.466	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_3x	M10	M	MDQ1	3x	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H L%	%	L%	V	1117	107	107	551	367	367	491	203	333	10	954	235	403	107	367	367	491	166	195	354	7	920	2	2	3	0.49	0.29	82.59	77.36	83.14	83.06	86.00	20.796	8.073	84.49	84.48	83.61	-0.384	-0.149	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_3x	M10	M	MDQ1	3x	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H L%	%	L%	V	1117	107	551	1117	840	840	1117	636	781	10	954	683	853	551	840	840	1117	595	644	822	7	920	5	5	6	0.46	0.05	82.59	77.36	82.89	82.57	86.18	24.765	9.614	84.67	85.17	83.61	-0.384	-0.149	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_4b	M10	M	MDQ1	4b	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H L%	%	L%	V	1091	73	73	522	312	312	459	143	266	0	929	179	359	73	312	312	459	148	184	358	0	907	2	2	3	0.44	0.32	82.53	79.05	82.98	82.65	84.89	12.978	5.038	83.92	84.01	82.73	-1.212	-0.471	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_4b	M10	M	MDQ1	4b	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H L%	%	L%	V	1091	73	522	1091	836	836	1091	593	760	0	929	629	838	522	836	836	1091	575	609	811	0	907	5	5	6	0.34	0.008	82.53	79.05	81.61	81.15	83.87	15.496	6.016	83.10	83.77	82.73	-1.212	-0.471	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_6	M10	M	MDQ1	6	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H L%	%	L%	V	1099	66	66	499	286	286	442	126	219	2	915	167	267	66	286	66	286	143	187	295	2	915	2	2	2	0.46	0.91	83.71	78.12	85.26	85.19	88.07	34.368	13.341	86.73	86.81	85.85	2.185	0.848	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_6	M10	M	MDQ1	6	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H L%	%	L%	V	1099	66	499	1099	796	796	1099	563	718	2	915	578	718	499	796	499	796	571	587	729	2	915	5	5	5	0.27	0.74	83.71	78.12	83.16	83.29	89.86	53.843	20.902	86.16	85.80	85.85	2.185	0.848	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_7x	M10	M	MDQ1	7x	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H L%	%	L%	V	1142	57	57	510	298	298	436	122	250	5	938	145	342	57	298	298	436	142	165	357	7	899	2	2	3	0.37	0.32	82.21	78.16	82.37	82.37	84.45	7.93	3.078	83.63	83.76	82.88	0.446	0.173	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ1_7x	M10	M	MDQ1	7x	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H L%	%	L%	V	1142	57	510	1142	836	836	1142	578	755	5	938	596	841	510	836	836	1142	569	586	813	7	899	5	5	6	0.26	0.02	82.21	78.16	81.16	81.18	85.85	21.161	8.215	84.20	84.91	82.88	0.446	0.173	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_1	M10	M	MDQ2	1	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	>H*	^[% >H* L*H L%]	^[%	L%]	V	886	85	85	468	275	85	275	151	216	3	833	162	279	85	275	275	394	141	152	258	3	743	2	2	3	0.41	0.03	83.27	88.62	85.65	86.26	88.82	18.774	7.288	87.99	88.12	87.05	6.734	2.614	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_1	M10	M	MDQ2	1	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	2	2	2	L*H	^[% >H* L*H L%]	^[%	L%]	V	886	85	468	886	726	726	886	550	679	3	833	568	762	468	726	726	886	474	491	672	3	743	5	5	6	0.39	0.22	83.27	88.62	83.92	84.45	94.39	59.799	23.214	89.73	90.03	87.05	6.734	2.614	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_2	M10	M	MDQ2	2	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	^[>H*	% ^[>H* L*H] L%	%	L%	V	823	55	55	424	257	55	257	117	203	14	786	154	270	55	257	257	354	134	166	267	21	757	2	2	3	0.49	0.13	83.44	83.28	85.64	86.33	89.93	33.084	12.843	88.40	88.59	87.91	7.767	3.015	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_2	M10	M	MDQ2	2	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	2	2	2	L*H]	% ^[>H* L*H] L%	%	L%	V	823	55	424	823	673	673	823	492	631	14	786	515	689	424	673	673	823	464	486	653	21	757	5	5	6	0.37	0.11	83.44	83.28	84.71	85.24	94.49	55.973	21.729	90.49	90.56	87.91	7.767	3.015	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_3	M10	M	MDQ2	3	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* ^[L*H] L%	%	L%	V	831	91	91	412	269	91	269	156	215	12	784	174	324	91	269	269	360	145	162	309	11	751	2	2	3	0.47	0.60	82.09	80.58	84.38	84.83	87.35	15.402	5.979	85.93	85.75	85.73	6.089	2.364	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_3	M10	M	MDQ2	3	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% >H* ^[L*H] L%	%	L%	V	831	91	412	831	663	663	831	497	625	12	784	537	695	412	663	663	831	479	517	666	11	751	5	5	6	0.50	0.19	82.09	80.58	84.10	84.07	92.97	62.934	24.431	88.67	89.11	85.73	6.089	2.364	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_5	M10	M	MDQ2	5	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	^[H*	% ^[H* L*H] L%	%	L%	V	846	95	95	405	254	95	254	141	195	21	782	139	206	95	254	95	254	131	129	202	18	736	2	2	2	0.28	0.70	85.40	82.36	88.63	88.57	89.44	10.872	4.22	89.23	89.28	88.02	-0.252	-0.098	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_5	M10	M	MDQ2	5	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	2	2	2	L*H]	% ^[H* L*H] L%	%	L%	V	846	95	405	846	676	676	846	481	622	21	782	538	697	405	676	676	846	465	515	656	18	736	5	5	6	0.49	0.12	85.40	82.36	85.72	87.18	94.34	50.08	19.441	91.23	91.53	88.02	-0.252	-0.098	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_6	M10	M	MDQ2	6	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	>H*	% >H* ^[L*H] L%	%	L%	V	852	115	115	445	290	115	290	174	245	5	810	195	304	115	290	290	394	140	161	267	4	753	2	2	3	0.46	0.13	83.89	81.06	86.89	87.09	88.11	10.272	3.988	87.55	87.51	86.78	3.83	1.487	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ2_6	M10	M	MDQ2	6	You LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% >H* ^[L*H] L%	%	L%	V	852	115	445	852	695	695	852	524	641	5	810	556	712	445	695	695	852	474	504	653	4	753	5	5	6	0.44	0.11	83.89	81.06	85.01	85.51	93.10	55.737	21.637	89.42	89.48	86.78	3.83	1.487	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_1	M10	M	MDQ3	1	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	1	3	2	L*H	% L*H ^[L*H] L%	%	L%	V	1351	144	144	602	368	368	524	248	308	38	1139	278	417	144	368	368	524	211	234	331	35	925	2	2	3	0.60	0.31	81.46	79.34	84.01	83.92	86.65	22.588	8.769	85.00	84.83	84.52	3.953	1.535	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_1	M10	M	MDQ3	1	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	2	3	3	^[L*H]	% L*H ^[L*H] L%	%	L%	V	1351	144	602	1351	834	934	1351	686	798	38	1139	721	1024	602	834	934	1351	527	561	820	35	925	5	5	7	0.51	0.22	81.46	79.34	81.38	81.72	91.27	35.006	13.589	87.45	89.01	84.52	3.953	1.535	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_2	M10	M	MDQ3	2	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	1	3	2	>H*	% >H* ^[L*H] L%	%	L%	V	1252	140	140	529	332	332	480	221	287	8	1025	235	378	140	332	332	480	204	216	330	8	897	2	2	3	0.49	0.31	84.13	78.33	85.50	85.64	87.21	10.684	4.148	86.49	86.48	85.45	2.648	1.028	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_2	M10	M	MDQ3	2	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	2	3	3	^[L*H]	% >H* ^[L*H] L%	%	L%	V	1252	140	529	1252	788	863	1252	621	734	8	1025	633	815	529	788	788	863	525	536	695	8	897	5	5	6	0.40	0.36	84.13	78.33	83.32	83.46	90.79	47.608	18.481	87.14	87.00	85.45	2.648	1.028	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_4	M10	M	MDQ3	4	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	1	3	2	>H*	% >H* L*H L%	%	L%	V	1164	135	135	482	350	350	437	211	277	12	949	241	388	135	350	350	437	192	216	342	12	906	2	2	3	0.49	0.44	81.88	77.84	84.83	84.79	86.36	8.858	3.439	85.29	85.21	84.38	2.158	0.838	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
M10_MDQ3_4	M10	M	MDQ3	4	You've HIDDen the VALuables	133	MDQ3_133	?	?	?	?	7	1	2	2	3	3	L*H	% >H* L*H L%	%	L%	V	1164	135	482	1164	702	779	1164	562	656	12	949	582	758	482	702	702	779	527	548	719	12	906	5	5	6	0.45	0.73	81.88	77.84	82.92	82.79	89.01	43.948	17.061	85.72	85.42	84.38	2.158	0.838	83.788	2.576	75.953	83.5	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/M10/sentence_modes/
